454,12
454,14
454,21
454,31
455,5
455,10
455,16
455,18
455,28
456,2
456,36
456,15
456,18
456,25
457,1
457,36
457,15
457,19
457,25
458,8
458,10
458,14
458,17
458,31
459,4
459,10
459,16
459,21
459,25
460,7
460,36
460,14
460,22
460,25
461,7
461,12
461,16
461,18
461,31
462,7
462,13
462,15
462,18
462,31
463,6
463,13
463,16
463,22
463,28
464,4
464,10
464,14
464,17
464,31
465,4
465,36
465,14
465,21
465,31
466,7
466,10
466,15
466,17
466,31
467,1
467,12
467,14
467,17
467,28
468,8
468,36
468,14
468,18
468,25
469,6
469,11
469,15
469,21
469,31
470,4
470,11
470,14
470,17
470,25
471,6
471,36
471,15
471,22
471,25
472,1
472,11
472,16
472,17
472,25
473,3
473,13
473,15
473,21
473,31
474,6
474,10
474,15
474,17
474,28
475,8
475,10
475,14
475,17
475,28
476,8
476,11
476,15
476,19
476,28
477,3
477,11
477,16
477,21
477,25
478,6
478,36
478,16
478,21
478,25
479,1
479,10
479,14
479,18
479,25
480,3
480,10
480,16
480,19
480,25
481,3
481,11
481,14
481,22
481,28
482,3
482,12
482,16
482,17
482,31
483,1
483,12
483,14
483,19
483,31
484,8
484,11
484,14
484,21
484,25
485,5
485,11
485,14
485,22
485,28
486,7
486,12
486,14
486,18
486,28
487,4
487,10
487,14
487,18
487,31
488,8
488,12
488,15
488,20
488,25
489,8
489,11
489,16
489,22
489,28
490,7
490,12
490,14
490,19
490,25
491,2
491,10
491,14
491,19
491,28
492,1
492,12
492,14
492,19
492,28
493,8
493,36
493,15
493,21
493,28
494,1
494,36
494,16
494,19
494,25
495,3
495,11
495,14
495,20
495,28
496,4
496,12
496,15
496,17
496,25
497,7
497,12
497,15
497,19
497,31
498,6
498,11
498,14
498,19
498,31
499,2
499,13
499,15
499,20
499,25
500,7
500,13
500,15
500,18
500,31
501,7
501,11
501,14
501,22
501,28
502,3
502,11
502,16
502,19
502,31
503,3
503,10
503,15
503,19
503,28
504,2
504,12
504,15
504,17
504,31
505,5
505,36
505,15
505,17
505,31
506,5
506,12
506,14
506,19
506,28
507,6
507,13
507,14
507,22
507,25
508,8
508,36
508,16
508,17
508,28
509,4
509,13
509,16
509,19
509,25
510,2
510,36
510,15
510,18
510,28
511,6
511,36
511,16
511,19
511,28
512,3
512,36
512,15
512,21
512,28
513,5
513,10
513,16
513,18
513,28
514,6
514,10
514,15
514,22
514,28
515,7
515,10
515,14
515,18
515,31
516,7
516,13
516,14
516,20
516,25
517,4
517,12
517,14
517,19
517,28
518,3
518,11
518,15
518,18
518,25
519,3
519,11
519,15
519,17
519,31
520,7
520,12
520,16
520,20
520,31
521,8
521,11
521,16
521,17
521,31
522,3
522,12
522,15
522,18
522,31
523,5
523,11
523,15
523,20
523,31
524,2
524,36
524,15
524,22
524,25
525,8
525,11
525,14
525,20
525,25
526,1
526,36
526,16
526,20
526,28
527,7
527,13
527,16
527,21
527,25
528,8
528,11
528,15
528,17
528,25
529,5
529,36
529,14
529,17
529,31
530,3
530,10
530,14
530,21
530,28
531,8
531,12
531,15
531,17
531,31
532,5
532,12
532,15
532,20
532,31
533,7
533,36
533,16
533,20
533,25
534,1
534,11
534,15
534,19
534,28
535,5
535,12
535,14
535,20
535,25
536,3
536,12
536,15
536,17
536,31
537,4
537,13
537,15
537,20
537,25
538,4
538,10
538,16
538,18
538,28
539,5
539,10
539,14
539,19
539,25
540,3
540,10
540,14
540,22
540,28
541,1
541,13
541,14
541,20
541,25
542,4
542,12
542,15
542,18
542,31
543,5
543,36
543,16
543,21
543,31
544,5
544,12
544,14
544,21
544,25
545,7
545,13
545,14
545,18
545,25
546,1
546,12
546,14
546,17
546,28
547,6
547,12
547,15
547,19
547,31
548,3
548,13
548,14
548,17
548,31
549,2
549,11
549,15
549,21
549,31
550,6
550,10
550,14
550,19
550,25
551,2
551,12
551,16
551,17
551,28
552,3
552,12
552,16
552,18
552,25
553,8
553,36
553,14
553,19
553,28
554,2
554,13
554,16
554,18
554,28
555,7
555,36
555,16
555,17
555,25
556,1
556,10
556,14
556,18
556,28
557,4
557,12
557,15
557,20
557,25
558,2
558,36
558,14
558,19
558,25
559,4
559,12
559,15
559,17
559,31
560,7
560,10
560,16
560,18
560,28
561,8
561,10
561,16
561,18
561,25
562,8
562,10
562,15
562,17
562,25
563,6
563,10
563,14
563,20
563,31
564,6
564,12
564,16
564,18
564,25
565,2
565,36
565,14
565,19
565,28
566,1
566,10
566,16
566,17
566,25
567,8
567,12
567,14
567,18
567,25
568,2
568,10
568,15
568,21
568,31
569,5
569,13
569,15
569,22
569,31
570,7
570,13
570,14
570,22
570,25
571,8
571,13
571,15
571,22
571,25
572,2
572,12
572,15
572,20
572,28
573,3
573,12
573,16
573,19
573,28
574,6
574,36
574,16
574,18
574,31
575,3
575,10
575,14
575,18
575,31
576,8
576,36
576,14
576,18
576,31
577,2
577,11
577,16
577,22
577,25
578,6
578,11
578,16
578,22
578,31
579,5
579,10
579,16
579,18
579,31
580,7
580,11
580,16
580,21
580,25
581,1
581,13
581,14
581,22
581,31
582,6
582,10
582,16
582,21
582,25
583,4
583,12
583,15
583,20
583,31
584,7
584,13
584,16
584,18
584,31
585,5
585,13
585,14
585,18
585,25
586,4
586,11
586,15
586,22
586,28
587,1
587,11
587,16
587,21
587,28
588,3
588,11
588,14
588,18
588,31
589,4
589,13
589,14
589,17
589,25
590,1
590,36
590,16
590,22
590,25
591,2
591,36
591,14
591,21
591,28
592,8
592,11
592,15
592,20
592,28
593,3
593,11
593,14
593,20
593,25
594,2
594,10
594,15
594,19
594,28
595,8
595,10
595,14
595,22
595,31
596,3
596,12
596,14
596,18
596,28
597,2
597,10
597,15
597,20
597,25
598,5
598,13
598,15
598,20
598,28
599,5
599,11
599,15
599,19
599,28
600,7
600,12
600,16
600,19
600,28
601,6
601,13
601,15
601,17
601,28
602,3
602,11
602,15
602,20
602,31
603,2
603,13
603,16
603,19
603,28
604,8
604,36
604,15
604,21
604,31
605,7
605,12
605,16
605,19
605,28
606,1
606,10
606,16
606,21
606,25
607,8
607,13
607,16
607,21
607,28
608,4
608,11
608,16
608,22
608,28
609,2
609,36
609,15
609,20
609,28
610,7
610,11
610,16
610,21
610,25
611,4
611,12
611,14
611,21
611,28
612,5
612,12
612,16
612,17
612,28
613,1
613,12
613,15
613,20
613,31
614,8
614,12
614,14
614,18
614,25
615,1
615,12
615,15
615,17
615,28
616,1
616,13
616,15
616,19
616,31
617,8
617,12
617,16
617,19
617,25
618,3
618,11
618,15
618,17
618,28
619,1
619,10
619,16
619,21
619,25
620,8
620,12
620,15
620,19
620,25
621,5
621,10
621,14
621,22
621,28
622,1
622,11
622,15
622,22
622,25
623,4
623,10
623,16
623,18
623,31
624,2
624,12
624,16
624,21
624,31
625,1
625,36
625,14
625,22
625,25
626,1
626,12
626,14
626,19
626,31
627,2
627,13
627,15
627,22
627,31
628,2
628,36
628,15
628,20
628,25
629,7
629,12
629,15
629,18
629,28
630,8
630,36
630,16
630,22
630,28
631,2
631,11
631,15
631,22
631,28
632,5
632,11
632,16
632,17
632,25
633,2
633,12
633,15
633,17
633,31
634,2
634,36
634,14
634,18
634,31
635,7
635,36
635,15
635,22
635,28
636,3
636,10
636,15
636,21
636,28
637,1
637,36
637,14
637,21
637,28
638,3
638,36
638,14
638,20
638,28
639,7
639,10
639,14
639,17
639,25
640,6
640,11
640,14
640,19
640,31
641,8
641,13
641,15
641,18
641,25
642,4
642,36
642,15
642,21
642,28
643,6
643,10
643,14
643,21
643,25
644,3
644,13
644,15
644,17
644,31
645,8
645,13
645,15
645,17
645,28
646,2
646,10
646,16
646,21
646,25
647,4
647,13
647,14
647,21
647,25
648,8
648,10
648,15
648,18
648,28
649,5
649,36
649,15
649,19
649,25
650,5
650,13
650,15
650,21
650,28
651,5
651,36
651,15
651,20
651,28
652,4
652,13
652,14
652,17
652,28
653,4
653,13
653,16
653,18
653,25
654,5
654,36
654,15
654,22
654,28
655,5
655,10
655,16
655,22
655,31
656,4
656,10
656,15
656,20
656,25
657,6
657,36
657,15
657,17
657,28
658,8
658,12
658,16
658,20
658,31
659,7
659,36
659,14
659,19
659,25
660,3
660,10
660,15
660,21
660,28
661,5
661,13
661,15
661,19
661,31
662,4
662,10
662,15
662,17
662,25
663,3
663,13
663,16
663,19
663,31
664,4
664,10
664,15
664,19
664,31
665,2
665,12
665,16
665,19
665,31
666,6
666,13
666,16
666,20
666,31
667,3
667,12
667,16
667,17
667,25
668,3
668,36
668,15
668,22
668,31
669,7
669,36
669,16
669,18
669,31
670,5
670,11
670,14
670,22
670,25
671,3
671,13
671,14
671,22
671,25
672,2
672,12
672,15
672,22
672,31
673,4
673,13
673,15
673,20
673,28
674,7
674,36
674,16
674,18
674,25
675,5
675,11
675,15
675,19
675,28
676,7
676,36
676,16
676,22
676,31
677,4
677,10
677,14
677,17
677,28
678,1
678,36
678,14
678,19
678,28
679,4
679,11
679,14
679,20
679,31
680,5
680,13
680,16
680,17
680,31
681,4
681,36
681,16
681,17
681,28
682,7
682,13
682,14
682,19
682,31
683,6
683,13
683,14
683,18
683,31
684,8
684,12
684,16
684,18
684,28
685,5
685,13
685,15
685,18
685,25
686,7
686,10
686,14
686,17
686,31
687,1
687,12
687,15
687,18
687,28
688,5
688,13
688,15
688,22
688,25
689,1
689,36
689,15
689,21
689,31
690,5
690,12
690,15
690,17
690,28
691,6
691,13
691,15
691,17
691,28
692,2
692,10
692,16
692,17
692,28
693,3
693,13
693,14
693,19
693,31
694,5
694,10
694,15
694,19
694,25
695,7
695,10
695,16
695,18
695,31
696,8
696,10
696,14
696,21
696,25
697,6
697,10
697,14
697,22
697,25
698,1
698,11
698,16
698,20
698,31
699,6
699,11
699,15
699,22
699,31
700,2
700,13
700,14
700,17
700,28
701,6
701,11
701,15
701,18
701,28
702,3
702,13
702,16
702,18
702,25
703,7
703,11
703,15
703,19
703,25
704,2
704,10
704,14
704,18
704,28
705,8
705,12
705,14
705,17
705,25
706,1
706,36
706,16
706,21
706,31
707,1
707,36
707,16
707,22
707,28
708,3
708,11
708,15
708,18
708,25
709,2
709,11
709,16
709,17
709,31
710,2
710,10
710,15
710,22
710,31
711,1
711,13
711,15
711,17
711,28
712,8
712,13
712,15
712,19
712,31
713,3
713,12
713,15
713,20
713,25
714,3
714,10
714,16
714,21
714,28
715,8
715,13
715,14
715,18
715,28
716,6
716,10
716,16
716,19
716,31
717,3
717,11
717,15
717,18
717,28
718,4
718,10
718,14
718,20
718,31
719,1
719,10
719,15
719,21
719,25
720,2
720,11
720,15
720,21
720,28
721,7
721,13
721,14
721,20
721,25
722,6
722,13
722,16
722,21
722,28
723,3
723,36
723,15
723,19
723,25
724,1
724,36
724,15
724,22
724,31
725,3
725,11
725,14
725,18
725,25
726,7
726,11
726,15
726,22
726,31
727,5
727,11
727,16
727,19
727,31
728,4
728,10
728,14
728,20
728,28
729,6
729,10
729,15
729,17
729,25
730,3
730,10
730,16
730,17
730,28
731,8
731,10
731,15
731,22
731,31
732,8
732,36
732,16
732,19
732,28
733,2
733,36
733,14
733,17
733,31
734,7
734,11
734,16
734,21
734,31
735,3
735,10
735,15
735,17
735,28
